,0,1,2
699,699,2014-07-15 13:30:00,18945
700,700,2014-07-15 14:00:00,22208
701,701,2014-07-15 14:30:00,21574
702,702,2014-07-15 15:00:00,17299
703,703,2014-07-15 15:30:00,15515
704,704,2014-07-15 16:00:00,13246
705,705,2014-07-15 16:30:00,12328
706,706,2014-07-15 17:00:00,15342
707,707,2014-07-15 17:30:00,18730
708,708,2014-07-15 18:00:00,23412
709,709,2014-07-15 18:30:00,26340
710,710,2014-07-15 19:00:00,27167
711,711,2014-07-15 19:30:00,26279
712,712,2014-07-15 20:00:00,23392
713,713,2014-07-15 20:30:00,21571
714,714,2014-07-15 21:00:00,23477
715,715,2014-07-15 21:30:00,22612
716,716,2014-07-15 22:00:00,21389
717,717,2014-07-15 22:30:00,19575
718,718,2014-07-15 23:00:00,18165
719,719,2014-07-15 23:30:00,14923
720,720,2014-07-16 00:00:00,11815
721,721,2014-07-16 00:30:00,9024
722,722,2014-07-16 01:00:00,7363
723,723,2014-07-16 01:30:00,5812
724,724,2014-07-16 02:00:00,4559
725,725,2014-07-16 02:30:00,3673
726,726,2014-07-16 03:00:00,2830
727,727,2014-07-16 03:30:00,2374
728,728,2014-07-16 04:00:00,2556
729,729,2014-07-16 04:30:00,2456
730,730,2014-07-16 05:00:00,2486
731,731,2014-07-16 05:30:00,4451
732,732,2014-07-16 06:00:00,6723
733,733,2014-07-16 06:30:00,12501
734,734,2014-07-16 07:00:00,14763
735,735,2014-07-16 07:30:00,18127
736,736,2014-07-16 08:00:00,20393
737,737,2014-07-16 08:30:00,20753
738,738,2014-07-16 09:00:00,20124
739,739,2014-07-16 09:30:00,19253
740,740,2014-07-16 10:00:00,17981
741,741,2014-07-16 10:30:00,17720
742,742,2014-07-16 11:00:00,16525
743,743,2014-07-16 11:30:00,18153
744,744,2014-07-16 12:00:00,18558
745,745,2014-07-16 12:30:00,17652
746,746,2014-07-16 13:00:00,17292
747,747,2014-07-16 13:30:00,17551
748,748,2014-07-16 14:00:00,17951
749,749,2014-07-16 14:30:00,17909
750,750,2014-07-16 15:00:00,17442
751,751,2014-07-16 15:30:00,16533
752,752,2014-07-16 16:00:00,14776
753,753,2014-07-16 16:30:00,13462
754,754,2014-07-16 17:00:00,16363
755,755,2014-07-16 17:30:00,19310
756,756,2014-07-16 18:00:00,22346
757,757,2014-07-16 18:30:00,24408
758,758,2014-07-16 19:00:00,26225
759,759,2014-07-16 19:30:00,25423
760,760,2014-07-16 20:00:00,23811
761,761,2014-07-16 20:30:00,22028
762,762,2014-07-16 21:00:00,24290
763,763,2014-07-16 21:30:00,24835
764,764,2014-07-16 22:00:00,24269
765,765,2014-07-16 22:30:00,23526
766,766,2014-07-16 23:00:00,21968
767,767,2014-07-16 23:30:00,20137
768,768,2014-07-17 00:00:00,16928
769,769,2014-07-17 00:30:00,12753
770,770,2014-07-17 01:00:00,10087
771,771,2014-07-17 01:30:00,7881
772,772,2014-07-17 02:00:00,6006
773,773,2014-07-17 02:30:00,4382
774,774,2014-07-17 03:00:00,3676
775,775,2014-07-17 03:30:00,3214
776,776,2014-07-17 04:00:00,3205
777,777,2014-07-17 04:30:00,2849
778,778,2014-07-17 05:00:00,2887
779,779,2014-07-17 05:30:00,5039
780,780,2014-07-17 06:00:00,7132
781,781,2014-07-17 06:30:00,12095
782,782,2014-07-17 07:00:00,14558
783,783,2014-07-17 07:30:00,17298
784,784,2014-07-17 08:00:00,19124
785,785,2014-07-17 08:30:00,20407
786,786,2014-07-17 09:00:00,19379
787,787,2014-07-17 09:30:00,18867
788,788,2014-07-17 10:00:00,17662
789,789,2014-07-17 10:30:00,17447
790,790,2014-07-17 11:00:00,16579
791,791,2014-07-17 11:30:00,18340
792,792,2014-07-17 12:00:00,18760
793,793,2014-07-17 12:30:00,18457
794,794,2014-07-17 13:00:00,17608
795,795,2014-07-17 13:30:00,18913
796,796,2014-07-17 14:00:00,19122
797,797,2014-07-17 14:30:00,19547
798,798,2014-07-17 15:00:00,17267
799,799,2014-07-17 15:30:00,15916
800,800,2014-07-17 16:00:00,13836
801,801,2014-07-17 16:30:00,11985
802,802,2014-07-17 17:00:00,14313
803,803,2014-07-17 17:30:00,17988
804,804,2014-07-17 18:00:00,21181
805,805,2014-07-17 18:30:00,23539
806,806,2014-07-17 19:00:00,24714
807,807,2014-07-17 19:30:00,25079
808,808,2014-07-17 20:00:00,23032
809,809,2014-07-17 20:30:00,21168
810,810,2014-07-17 21:00:00,25514
811,811,2014-07-17 21:30:00,26286
812,812,2014-07-17 22:00:00,25650
813,813,2014-07-17 22:30:00,24850
814,814,2014-07-17 23:00:00,23869
815,815,2014-07-17 23:30:00,22913
816,816,2014-07-18 00:00:00,20850
817,817,2014-07-18 00:30:00,16734
818,818,2014-07-18 01:00:00,14106
819,819,2014-07-18 01:30:00,11587
820,820,2014-07-18 02:00:00,8951
821,821,2014-07-18 02:30:00,7199
822,822,2014-07-18 03:00:00,6051
823,823,2014-07-18 03:30:00,4693
824,824,2014-07-18 04:00:00,4507
825,825,2014-07-18 04:30:00,3791
826,826,2014-07-18 05:00:00,3586
827,827,2014-07-18 05:30:00,4918
828,828,2014-07-18 06:00:00,7039
829,829,2014-07-18 06:30:00,11262
830,830,2014-07-18 07:00:00,13725
831,831,2014-07-18 07:30:00,15899
832,832,2014-07-18 08:00:00,17329
833,833,2014-07-18 08:30:00,19757
834,834,2014-07-18 09:00:00,19341
835,835,2014-07-18 09:30:00,17660
836,836,2014-07-18 10:00:00,16532
837,837,2014-07-18 10:30:00,16354
838,838,2014-07-18 11:00:00,16054
839,839,2014-07-18 11:30:00,17326
840,840,2014-07-18 12:00:00,17463
841,841,2014-07-18 12:30:00,17091
842,842,2014-07-18 13:00:00,16668
843,843,2014-07-18 13:30:00,17096
844,844,2014-07-18 14:00:00,17811
845,845,2014-07-18 14:30:00,17980
846,846,2014-07-18 15:00:00,17080
847,847,2014-07-18 15:30:00,15185
848,848,2014-07-18 16:00:00,13538
849,849,2014-07-18 16:30:00,12704
850,850,2014-07-18 17:00:00,15019
851,851,2014-07-18 17:30:00,18778
852,852,2014-07-18 18:00:00,21583
853,853,2014-07-18 18:30:00,23834
854,854,2014-07-18 19:00:00,25123
855,855,2014-07-18 19:30:00,24762
856,856,2014-07-18 20:00:00,22761
857,857,2014-07-18 20:30:00,22227
858,858,2014-07-18 21:00:00,23985
859,859,2014-07-18 21:30:00,23788
860,860,2014-07-18 22:00:00,23855
861,861,2014-07-18 22:30:00,26040
862,862,2014-07-18 23:00:00,25863
863,863,2014-07-18 23:30:00,25851
864,864,2014-07-19 00:00:00,26100
865,865,2014-07-19 00:30:00,24625
866,866,2014-07-19 01:00:00,22657
867,867,2014-07-19 01:30:00,20289
868,868,2014-07-19 02:00:00,18524
869,869,2014-07-19 02:30:00,15943
870,870,2014-07-19 03:00:00,13179
871,871,2014-07-19 03:30:00,12423
872,872,2014-07-19 04:00:00,10478
873,873,2014-07-19 04:30:00,6556
874,874,2014-07-19 05:00:00,4561
875,875,2014-07-19 05:30:00,3513
876,876,2014-07-19 06:00:00,3607
877,877,2014-07-19 06:30:00,4781
878,878,2014-07-19 07:00:00,5423
879,879,2014-07-19 07:30:00,6669
880,880,2014-07-19 08:00:00,7064
881,881,2014-07-19 08:30:00,9363
882,882,2014-07-19 09:00:00,10874
883,883,2014-07-19 09:30:00,13255
884,884,2014-07-19 10:00:00,13164
885,885,2014-07-19 10:30:00,15159
886,886,2014-07-19 11:00:00,16030
887,887,2014-07-19 11:30:00,18256
888,888,2014-07-19 12:00:00,17751
889,889,2014-07-19 12:30:00,17675
890,890,2014-07-19 13:00:00,18557
891,891,2014-07-19 13:30:00,18389
892,892,2014-07-19 14:00:00,17538
893,893,2014-07-19 14:30:00,17506
894,894,2014-07-19 15:00:00,17580
895,895,2014-07-19 15:30:00,18027
896,896,2014-07-19 16:00:00,16959
897,897,2014-07-19 16:30:00,17066
898,898,2014-07-19 17:00:00,18155
899,899,2014-07-19 17:30:00,20610
900,900,2014-07-19 18:00:00,20793
901,901,2014-07-19 18:30:00,21584
902,902,2014-07-19 19:00:00,23493
903,903,2014-07-19 19:30:00,22555
904,904,2014-07-19 20:00:00,20183
905,905,2014-07-19 20:30:00,20441
906,906,2014-07-19 21:00:00,21555
907,907,2014-07-19 21:30:00,22406
908,908,2014-07-19 22:00:00,22512
909,909,2014-07-19 22:30:00,24667
910,910,2014-07-19 23:00:00,25424
911,911,2014-07-19 23:30:00,25852
912,912,2014-07-20 00:00:00,25137
913,913,2014-07-20 00:30:00,24099
914,914,2014-07-20 01:00:00,23058
915,915,2014-07-20 01:30:00,20786
916,916,2014-07-20 02:00:00,19217
917,917,2014-07-20 02:30:00,16329
918,918,2014-07-20 03:00:00,14293
919,919,2014-07-20 03:30:00,13193
920,920,2014-07-20 04:00:00,11166
921,921,2014-07-20 04:30:00,7518
922,922,2014-07-20 05:00:00,4877
923,923,2014-07-20 05:30:00,3639
924,924,2014-07-20 06:00:00,3412
925,925,2014-07-20 06:30:00,3827
926,926,2014-07-20 07:00:00,3922
927,927,2014-07-20 07:30:00,5241
928,928,2014-07-20 08:00:00,5601
929,929,2014-07-20 08:30:00,7147
930,930,2014-07-20 09:00:00,8425
931,931,2014-07-20 09:30:00,10951
932,932,2014-07-20 10:00:00,11800
933,933,2014-07-20 10:30:00,13936
934,934,2014-07-20 11:00:00,14835
935,935,2014-07-20 11:30:00,16412
936,936,2014-07-20 12:00:00,16763
937,937,2014-07-20 12:30:00,17613
938,938,2014-07-20 13:00:00,17439
939,939,2014-07-20 13:30:00,17921
940,940,2014-07-20 14:00:00,18605
941,941,2014-07-20 14:30:00,18113
942,942,2014-07-20 15:00:00,17579
943,943,2014-07-20 15:30:00,16927
944,944,2014-07-20 16:00:00,16526
945,945,2014-07-20 16:30:00,16956
946,946,2014-07-20 17:00:00,17381
947,947,2014-07-20 17:30:00,19232
948,948,2014-07-20 18:00:00,19127
949,949,2014-07-20 18:30:00,19404
950,950,2014-07-20 19:00:00,18812
951,951,2014-07-20 19:30:00,18253
952,952,2014-07-20 20:00:00,16497
953,953,2014-07-20 20:30:00,16681
954,954,2014-07-20 21:00:00,17334
955,955,2014-07-20 21:30:00,17674
956,956,2014-07-20 22:00:00,16469
957,957,2014-07-20 22:30:00,15128
958,958,2014-07-20 23:00:00,13973
959,959,2014-07-20 23:30:00,12040
960,960,2014-07-21 00:00:00,9494
961,961,2014-07-21 00:30:00,6963
962,962,2014-07-21 01:00:00,5611
963,963,2014-07-21 01:30:00,4140
964,964,2014-07-21 02:00:00,3370
965,965,2014-07-21 02:30:00,2625
966,966,2014-07-21 03:00:00,2093
967,967,2014-07-21 03:30:00,1854
968,968,2014-07-21 04:00:00,2482
969,969,2014-07-21 04:30:00,2529
970,970,2014-07-21 05:00:00,2968
971,971,2014-07-21 05:30:00,4540
972,972,2014-07-21 06:00:00,6868
973,973,2014-07-21 06:30:00,10765
974,974,2014-07-21 07:00:00,13095
975,975,2014-07-21 07:30:00,15651
976,976,2014-07-21 08:00:00,17427
977,977,2014-07-21 08:30:00,18637
978,978,2014-07-21 09:00:00,18614
979,979,2014-07-21 09:30:00,17187
980,980,2014-07-21 10:00:00,15281
981,981,2014-07-21 10:30:00,15505
982,982,2014-07-21 11:00:00,15168
983,983,2014-07-21 11:30:00,15813
984,984,2014-07-21 12:00:00,15979
985,985,2014-07-21 12:30:00,16314
986,986,2014-07-21 13:00:00,16002
987,987,2014-07-21 13:30:00,16845
988,988,2014-07-21 14:00:00,17009
989,989,2014-07-21 14:30:00,17302
990,990,2014-07-21 15:00:00,16649
991,991,2014-07-21 15:30:00,16857
992,992,2014-07-21 16:00:00,15733
993,993,2014-07-21 16:30:00,15537
994,994,2014-07-21 17:00:00,17362
995,995,2014-07-21 17:30:00,19639
996,996,2014-07-21 18:00:00,22891
997,997,2014-07-21 18:30:00,22920
998,998,2014-07-21 19:00:00,22941
999,999,2014-07-21 19:30:00,21849
1000,1000,2014-07-21 20:00:00,20483
1001,1001,2014-07-21 20:30:00,18868
1002,1002,2014-07-21 21:00:00,20235
1003,1003,2014-07-21 21:30:00,20658
1004,1004,2014-07-21 22:00:00,20751
1005,1005,2014-07-21 22:30:00,18642
1006,1006,2014-07-21 23:00:00,16106
1007,1007,2014-07-21 23:30:00,13303
1008,1008,2014-07-22 00:00:00,10611
1009,1009,2014-07-22 00:30:00,8009
1010,1010,2014-07-22 01:00:00,6210
1011,1011,2014-07-22 01:30:00,4830
1012,1012,2014-07-22 02:00:00,3753
1013,1013,2014-07-22 02:30:00,2962
1014,1014,2014-07-22 03:00:00,2379
1015,1015,2014-07-22 03:30:00,2114
1016,1016,2014-07-22 04:00:00,2232
1017,1017,2014-07-22 04:30:00,2090
1018,1018,2014-07-22 05:00:00,2532
1019,1019,2014-07-22 05:30:00,4492
1020,1020,2014-07-22 06:00:00,6830
1021,1021,2014-07-22 06:30:00,11269
1022,1022,2014-07-22 07:00:00,13635
1023,1023,2014-07-22 07:30:00,16356
1024,1024,2014-07-22 08:00:00,18449
1025,1025,2014-07-22 08:30:00,20054
1026,1026,2014-07-22 09:00:00,19462
1027,1027,2014-07-22 09:30:00,19016
1028,1028,2014-07-22 10:00:00,17349
1029,1029,2014-07-22 10:30:00,17684
1030,1030,2014-07-22 11:00:00,17412
1031,1031,2014-07-22 11:30:00,17854
1032,1032,2014-07-22 12:00:00,18649
1033,1033,2014-07-22 12:30:00,19970
1034,1034,2014-07-22 13:00:00,19168
1035,1035,2014-07-22 13:30:00,19270
1036,1036,2014-07-22 14:00:00,19463
1037,1037,2014-07-22 14:30:00,18999
1038,1038,2014-07-22 15:00:00,17998
1039,1039,2014-07-22 15:30:00,17209
1040,1040,2014-07-22 16:00:00,15581
1041,1041,2014-07-22 16:30:00,14846
1042,1042,2014-07-22 17:00:00,17832
1043,1043,2014-07-22 17:30:00,21545
1044,1044,2014-07-22 18:00:00,24769
1045,1045,2014-07-22 18:30:00,25573
1046,1046,2014-07-22 19:00:00,26243
1047,1047,2014-07-22 19:30:00,25057
1048,1048,2014-07-22 20:00:00,23381
1049,1049,2014-07-22 20:30:00,22148
1050,1050,2014-07-22 21:00:00,24590
1051,1051,2014-07-22 21:30:00,24168
1052,1052,2014-07-22 22:00:00,23364
1053,1053,2014-07-22 22:30:00,23272
1054,1054,2014-07-22 23:00:00,19939
1055,1055,2014-07-22 23:30:00,17316
1056,1056,2014-07-23 00:00:00,13369
1057,1057,2014-07-23 00:30:00,10390
1058,1058,2014-07-23 01:00:00,7994
1059,1059,2014-07-23 01:30:00,5889
1060,1060,2014-07-23 02:00:00,4711
1061,1061,2014-07-23 02:30:00,3757
1062,1062,2014-07-23 03:00:00,3066
1063,1063,2014-07-23 03:30:00,2647
1064,1064,2014-07-23 04:00:00,2645
1065,1065,2014-07-23 04:30:00,2411
1066,1066,2014-07-23 05:00:00,2600
1067,1067,2014-07-23 05:30:00,4483
1068,1068,2014-07-23 06:00:00,6956
1069,1069,2014-07-23 06:30:00,11788
1070,1070,2014-07-23 07:00:00,14098
1071,1071,2014-07-23 07:30:00,17141
1072,1072,2014-07-23 08:00:00,19124
1073,1073,2014-07-23 08:30:00,20604
1074,1074,2014-07-23 09:00:00,20114
1075,1075,2014-07-23 09:30:00,19641
1076,1076,2014-07-23 10:00:00,18423
1077,1077,2014-07-23 10:30:00,18480
1078,1078,2014-07-23 11:00:00,18318
1079,1079,2014-07-23 11:30:00,19378
1080,1080,2014-07-23 12:00:00,19585
1081,1081,2014-07-23 12:30:00,19614
1082,1082,2014-07-23 13:00:00,19295
1083,1083,2014-07-23 13:30:00,19850
1084,1084,2014-07-23 14:00:00,20120
1085,1085,2014-07-23 14:30:00,19621
1086,1086,2014-07-23 15:00:00,18809
1087,1087,2014-07-23 15:30:00,17731
1088,1088,2014-07-23 16:00:00,15483
1089,1089,2014-07-23 16:30:00,15112
1090,1090,2014-07-23 17:00:00,18183
1091,1091,2014-07-23 17:30:00,21187
1092,1092,2014-07-23 18:00:00,24034
1093,1093,2014-07-23 18:30:00,25411
1094,1094,2014-07-23 19:00:00,26528
1095,1095,2014-07-23 19:30:00,26022
1096,1096,2014-07-23 20:00:00,23253
1097,1097,2014-07-23 20:30:00,25665
1098,1098,2014-07-23 21:00:00,26600
1099,1099,2014-07-23 21:30:00,24757
1100,1100,2014-07-23 22:00:00,24337
1101,1101,2014-07-23 22:30:00,24294
1102,1102,2014-07-23 23:00:00,22087
1103,1103,2014-07-23 23:30:00,19064
1104,1104,2014-07-24 00:00:00,15542
1105,1105,2014-07-24 00:30:00,12026
1106,1106,2014-07-24 01:00:00,8678
1107,1107,2014-07-24 01:30:00,7042
1108,1108,2014-07-24 02:00:00,5355
1109,1109,2014-07-24 02:30:00,4129
1110,1110,2014-07-24 03:00:00,3109
1111,1111,2014-07-24 03:30:00,2534
1112,1112,2014-07-24 04:00:00,2788
1113,1113,2014-07-24 04:30:00,2507
1114,1114,2014-07-24 05:00:00,2671
1115,1115,2014-07-24 05:30:00,4445
1116,1116,2014-07-24 06:00:00,7163
1117,1117,2014-07-24 06:30:00,11942
1118,1118,2014-07-24 07:00:00,14544
1119,1119,2014-07-24 07:30:00,17435
1120,1120,2014-07-24 08:00:00,19254
1121,1121,2014-07-24 08:30:00,20518
1122,1122,2014-07-24 09:00:00,20003
1123,1123,2014-07-24 09:30:00,19642
1124,1124,2014-07-24 10:00:00,17626
1125,1125,2014-07-24 10:30:00,18194
1126,1126,2014-07-24 11:00:00,16975
1127,1127,2014-07-24 11:30:00,18125
1128,1128,2014-07-24 12:00:00,18555
1129,1129,2014-07-24 12:30:00,18356
1130,1130,2014-07-24 13:00:00,17683
1131,1131,2014-07-24 13:30:00,18298
1132,1132,2014-07-24 14:00:00,18613
1133,1133,2014-07-24 14:30:00,18548
1134,1134,2014-07-24 15:00:00,17742
1135,1135,2014-07-24 15:30:00,16312
1136,1136,2014-07-24 16:00:00,14782
1137,1137,2014-07-24 16:30:00,13614
1138,1138,2014-07-24 17:00:00,16220
1139,1139,2014-07-24 17:30:00,18901
1140,1140,2014-07-24 18:00:00,21794
1141,1141,2014-07-24 18:30:00,23933
1142,1142,2014-07-24 19:00:00,25474
1143,1143,2014-07-24 19:30:00,24985
1144,1144,2014-07-24 20:00:00,22877
1145,1145,2014-07-24 20:30:00,22518
1146,1146,2014-07-24 21:00:00,25246
1147,1147,2014-07-24 21:30:00,25871
1148,1148,2014-07-24 22:00:00,25324
1149,1149,2014-07-24 22:30:00,25738
1150,1150,2014-07-24 23:00:00,24763
1151,1151,2014-07-24 23:30:00,23158
1152,1152,2014-07-25 00:00:00,20525
1153,1153,2014-07-25 00:30:00,17608
1154,1154,2014-07-25 01:00:00,14436
1155,1155,2014-07-25 01:30:00,11145
1156,1156,2014-07-25 02:00:00,8915
1157,1157,2014-07-25 02:30:00,7244
1158,1158,2014-07-25 03:00:00,5856
1159,1159,2014-07-25 03:30:00,4953
1160,1160,2014-07-25 04:00:00,4546
1161,1161,2014-07-25 04:30:00,3589
1162,1162,2014-07-25 05:00:00,3516
1163,1163,2014-07-25 05:30:00,5087
1164,1164,2014-07-25 06:00:00,7102
1165,1165,2014-07-25 06:30:00,10887
1166,1166,2014-07-25 07:00:00,12988
1167,1167,2014-07-25 07:30:00,15831
1168,1168,2014-07-25 08:00:00,17326
1169,1169,2014-07-25 08:30:00,19179
1170,1170,2014-07-25 09:00:00,18805
1171,1171,2014-07-25 09:30:00,17730
1172,1172,2014-07-25 10:00:00,16439
1173,1173,2014-07-25 10:30:00,16401
1174,1174,2014-07-25 11:00:00,16240
1175,1175,2014-07-25 11:30:00,17487
1176,1176,2014-07-25 12:00:00,17622
1177,1177,2014-07-25 12:30:00,17313
1178,1178,2014-07-25 13:00:00,16647
1179,1179,2014-07-25 13:30:00,16627
1180,1180,2014-07-25 14:00:00,17646
1181,1181,2014-07-25 14:30:00,17694
1182,1182,2014-07-25 15:00:00,17661
1183,1183,2014-07-25 15:30:00,15842
1184,1184,2014-07-25 16:00:00,14950
1185,1185,2014-07-25 16:30:00,13473
1186,1186,2014-07-25 17:00:00,16633
1187,1187,2014-07-25 17:30:00,19501
1188,1188,2014-07-25 18:00:00,22009
1189,1189,2014-07-25 18:30:00,23891
1190,1190,2014-07-25 19:00:00,25196
1191,1191,2014-07-25 19:30:00,24427
1192,1192,2014-07-25 20:00:00,22357
1193,1193,2014-07-25 20:30:00,22460
1194,1194,2014-07-25 21:00:00,24066
1195,1195,2014-07-25 21:30:00,23690
1196,1196,2014-07-25 22:00:00,24491
1197,1197,2014-07-25 22:30:00,25737
1198,1198,2014-07-25 23:00:00,26688
1199,1199,2014-07-25 23:30:00,26230
1200,1200,2014-07-26 00:00:00,26300
1201,1201,2014-07-26 00:30:00,24337
1202,1202,2014-07-26 01:00:00,23124
1203,1203,2014-07-26 01:30:00,20675
1204,1204,2014-07-26 02:00:00,18663
1205,1205,2014-07-26 02:30:00,15997
1206,1206,2014-07-26 03:00:00,13405
1207,1207,2014-07-26 03:30:00,11921
1208,1208,2014-07-26 04:00:00,10203
1209,1209,2014-07-26 04:30:00,6543
1210,1210,2014-07-26 05:00:00,4719
1211,1211,2014-07-26 05:30:00,3853
1212,1212,2014-07-26 06:00:00,4116
1213,1213,2014-07-26 06:30:00,5274
1214,1214,2014-07-26 07:00:00,5331
1215,1215,2014-07-26 07:30:00,6830
1216,1216,2014-07-26 08:00:00,7303
1217,1217,2014-07-26 08:30:00,9704
1218,1218,2014-07-26 09:00:00,11209
1219,1219,2014-07-26 09:30:00,13874
1220,1220,2014-07-26 10:00:00,14548
1221,1221,2014-07-26 10:30:00,16204
1222,1222,2014-07-26 11:00:00,16938
1223,1223,2014-07-26 11:30:00,18696
1224,1224,2014-07-26 12:00:00,17585
1225,1225,2014-07-26 12:30:00,18538
1226,1226,2014-07-26 13:00:00,18206
1227,1227,2014-07-26 13:30:00,17532
1228,1228,2014-07-26 14:00:00,17657
1229,1229,2014-07-26 14:30:00,17943
1230,1230,2014-07-26 15:00:00,17698
1231,1231,2014-07-26 15:30:00,18074
1232,1232,2014-07-26 16:00:00,16920
1233,1233,2014-07-26 16:30:00,18262
1234,1234,2014-07-26 17:00:00,19013
1235,1235,2014-07-26 17:30:00,19902
1236,1236,2014-07-26 18:00:00,20449
1237,1237,2014-07-26 18:30:00,22190
1238,1238,2014-07-26 19:00:00,23099
1239,1239,2014-07-26 19:30:00,22128
1240,1240,2014-07-26 20:00:00,20110
1241,1241,2014-07-26 20:30:00,20261
1242,1242,2014-07-26 21:00:00,22299
1243,1243,2014-07-26 21:30:00,21886
1244,1244,2014-07-26 22:00:00,22600
1245,1245,2014-07-26 22:30:00,24667
1246,1246,2014-07-26 23:00:00,25662
1247,1247,2014-07-26 23:30:00,25832
1248,1248,2014-07-27 00:00:00,25659
1249,1249,2014-07-27 00:30:00,24748
1250,1250,2014-07-27 01:00:00,22552
1251,1251,2014-07-27 01:30:00,20712
1252,1252,2014-07-27 02:00:00,19122
1253,1253,2014-07-27 02:30:00,16777
1254,1254,2014-07-27 03:00:00,14475
1255,1255,2014-07-27 03:30:00,12720
1256,1256,2014-07-27 04:00:00,11239
1257,1257,2014-07-27 04:30:00,7087
1258,1258,2014-07-27 05:00:00,4896
1259,1259,2014-07-27 05:30:00,3818
1260,1260,2014-07-27 06:00:00,3449
1261,1261,2014-07-27 06:30:00,3883
1262,1262,2014-07-27 07:00:00,3810
1263,1263,2014-07-27 07:30:00,5059
1264,1264,2014-07-27 08:00:00,5476
1265,1265,2014-07-27 08:30:00,7083
1266,1266,2014-07-27 09:00:00,8153
1267,1267,2014-07-27 09:30:00,10647
1268,1268,2014-07-27 10:00:00,11873
1269,1269,2014-07-27 10:30:00,14193
1270,1270,2014-07-27 11:00:00,14938
1271,1271,2014-07-27 11:30:00,16488
1272,1272,2014-07-27 12:00:00,16996
1273,1273,2014-07-27 12:30:00,17381
1274,1274,2014-07-27 13:00:00,18173
1275,1275,2014-07-27 13:30:00,17651
1276,1276,2014-07-27 14:00:00,18698
1277,1277,2014-07-27 14:30:00,18260
1278,1278,2014-07-27 15:00:00,18181
1279,1279,2014-07-27 15:30:00,17413
1280,1280,2014-07-27 16:00:00,17230
1281,1281,2014-07-27 16:30:00,18275
1282,1282,2014-07-27 17:00:00,18883
1283,1283,2014-07-27 17:30:00,19851
1284,1284,2014-07-27 18:00:00,19673
1285,1285,2014-07-27 18:30:00,20508
1286,1286,2014-07-27 19:00:00,19557
1287,1287,2014-07-27 19:30:00,18268
1288,1288,2014-07-27 20:00:00,16615
1289,1289,2014-07-27 20:30:00,16969
1290,1290,2014-07-27 21:00:00,18252
1291,1291,2014-07-27 21:30:00,16920
1292,1292,2014-07-27 22:00:00,16356
1293,1293,2014-07-27 22:30:00,15567
1294,1294,2014-07-27 23:00:00,14278
1295,1295,2014-07-27 23:30:00,12786
1296,1296,2014-07-28 00:00:00,10323
1297,1297,2014-07-28 00:30:00,7645
1298,1298,2014-07-28 01:00:00,6791
1299,1299,2014-07-28 01:30:00,5394
1300,1300,2014-07-28 02:00:00,3694
1301,1301,2014-07-28 02:30:00,2713
1302,1302,2014-07-28 03:00:00,2376
1303,1303,2014-07-28 03:30:00,2146
1304,1304,2014-07-28 04:00:00,2250
1305,1305,2014-07-28 04:30:00,2370
1306,1306,2014-07-28 05:00:00,2906
1307,1307,2014-07-28 05:30:00,4477
1308,1308,2014-07-28 06:00:00,6446
1309,1309,2014-07-28 06:30:00,9332
1310,1310,2014-07-28 07:00:00,10577
1311,1311,2014-07-28 07:30:00,11765
1312,1312,2014-07-28 08:00:00,13452
1313,1313,2014-07-28 08:30:00,14290
1314,1314,2014-07-28 09:00:00,15239
1315,1315,2014-07-28 09:30:00,14926
1316,1316,2014-07-28 10:00:00,14475
1317,1317,2014-07-28 10:30:00,14435
1318,1318,2014-07-28 11:00:00,14103
1319,1319,2014-07-28 11:30:00,15124
1320,1320,2014-07-28 12:00:00,15376
